disease,decimalLongitude,decimalLatitude
Malaria,-4.95,8.16667
Malaria,-4.11667,5.36667
Malaria,-3.2,8.68333
Malaria,-4.41667,8.86667
Malaria,-3.33333,9.8
Malaria,-2.7167,8.1667
Malaria,-3.93333,8.61667
Malaria,-3.75,9.16667
Malaria,-4.1,8.05
Malaria,-2.61667,8.63333
Malaria,-3.75,14.18333
Malaria,-3.3,14.46667
Malaria,-10.73333,6.33333
Malaria,-1.66667,11.33333
Malaria,-1.26667,11.83333
Malaria,-14.76667,17.66667
Malaria,-2.13333,11.11667
Malaria,-13.96667,17.03333
Malaria,13.35,-8.78333
Malaria,8.8,3.75
Malaria,48.18333,-19.4
Malaria,33.08333,0.83333
Malaria,0.2,10.66667
Malaria,48.51667,-20.6
Malaria,48.33333,-21.21667
Malaria,47.85,-22.35
Malaria,9.6,4.65
Malaria,-5.4,14.1
Malaria,-12.83333,8.33333
Malaria,7.7,6.76667
Malaria,-1.48333,14.08333
Malaria,0.33333,6.58333
Malaria,-13.55,16.16667
Malaria,-13.13333,16.43333
Malaria,37.66667,-6.81667
Malaria,-3.2,10.3
Malaria,-2.25,12.01667
Malaria,-7.61667,7.51667
Malaria,11.61667,4.23333
Malaria,-4.75,10.6
Malaria,-3.86667,10.76667
Malaria,-4.93333,11.08333
Malaria,-9.08333,7.15
Malaria,30.97778,-29.89056
Malaria,20.9667,-28.7
Malaria,23.8,-30.98333
Malaria,1.51667,6.23333
Malaria,29.88333,-0.13333
Malaria,-16.3,12.76667
Malaria,-15.25,12.45
Malaria,13.56667,-12.33333
Malaria,-6.61667,4.75
Malaria,13.16667,-9.3
Malaria,-6.1,4.93333
Malaria,-2.4,4.95
Malaria,12.45,-5.96667
Malaria,-1.75,4.93333
Malaria,-17.11667,14.55
Malaria,9.93333,2.93333
Malaria,-0.25,5.55
Malaria,32.3,-27.56667
Malaria,32.83333,-26.91667
Malaria,30.9,-23.43333
Malaria,40,-0.1
Malaria,31.33333,-29.33333
Malaria,32.28333,-27.08333
Malaria,25.66667,-17.83333
Malaria,42.46667,-0.41667
Malaria,32.61667,-24.7
Malaria,38.16667,-17.23333
Malaria,7.01594,4.85065
Malaria,4.18254,12.46661
Malaria,5.0659,9.30023
Malaria,15.03,4.09
Malaria,15.54,1.49
Malaria,12.6,6.47
Malaria,15.12,2.02
Malaria,11.22,5.95
Malaria,11.07,4.17
Malaria,3.73,6.97
Malaria,19.97,-5.32
Malaria,-12.23,12.63
Malaria,9.23264,4.15071
Malaria,13.08269,11.85002
Malaria,4.58256,8.48364
Malaria,6.73259,7.80037
Malaria,6.7826,6.16719
Malaria,4.48256,7.7837
Malaria,8.73263,7.73371
Malaria,6.69925,12.16664
Malaria,6.11591,9.08358
Malaria,3.01587,6.90045
Malaria,6.16591,9.81685
Malaria,6.11592,5.18395
Malaria,10.19931,11.83335
Malaria,7.59927,10.73344
Malaria,43.23,11.48
Malaria,26.5333,-33.3
Malaria,36.8,-1.3
Malaria,31.05,-25.78333
Malaria,18.46667,-33.93333
Malaria,24.76667,-28.73333
Malaria,34.3,-13.25
Malaria,47,-16.03333
