disease,decimalLongitude,decimalLatitude
Dengue,-88.61,35.43
Dengue,-85.62,35.14
Dengue,-82.31,35.89
Dengue,-76.62,36.15
Dengue,-85.49,36.15
Dengue,-78.66,36.3
Dengue,-84.93,36.38
Dengue,-83.66,36.49
Dengue,-82.84,36.18
Dengue,-87.83,36.5
Dengue,-101.05,31.83
Dengue,-93.34,30.65
Dengue,-99.97,31.83
Dengue,-86.45,35.52
Dengue,-91.63,31.46
Dengue,-86.5,38.84
Dengue,-90.85,29.44
Dengue,-83.44,36.05
Dengue,-87.03,35.21
Dengue,-76.77,35.14
Dengue,-88.1,35.61
Dengue,-82.07,38.18
Dengue,-85.18,37.75
Dengue,-82.14,37.73
Dengue,-94.27,35.2
Dengue,-83.97,37.69
Dengue,-85.85,31.31
Dengue,-95.23,36.31
Dengue,-86.44,37.78
Dengue,-76.78,37.33
Dengue,-87.02,38.01
Dengue,-96.72,41.83
Dengue,-81.43,33.26
Dengue,-82.46,34.22
Dengue,-80.16,34.64
Dengue,-79,33.92
Dengue,-81.19,34.97
Dengue,-85.07,36.99
Dengue,-95.29,38.88
Dengue,-97.45,37.68
Dengue,-94.81,39.66
Dengue,-81.72,34
Dengue,-88.62,15.69
Dengue,-84.06,38.52
Dengue,-79.38,34.39
Dengue,-80.67,32.87
Dengue,-74.24,40.25
Dengue,-83.06,34.75
Dengue,-82,34.48
Dengue,-83.23,37.25
Dengue,-97.81444,25.67361
Dengue,-86.25,32.94
Dengue,-88.09,37.02
Dengue,-86.59,36.75
Dengue,-85.64,36.99
Dengue,-89.69,37.39
Dengue,-84.32,34.86
Dengue,-90.2,37.9
Dengue,-87.19,36.84
Dengue,-75.65,39.58
Dengue,-92.28,38.5
Dengue,-84.84,38.52
Dengue,-87.95,37.66
Dengue,-82.48,35.33
Dengue,-86.25,37.21
Dengue,-85.3,31.16
Dengue,-84.49,36.74
Dengue,-93.47,36.74
Dengue,-79.7,34.02
Dengue,-76.32,39.57
Dengue,-84.67,37.46
Dengue,-81.92,35.4
Dengue,-77.66,36.25
Dengue,-88.98,36.68
Dengue,-82.75,33.78
Dengue,-82.27,33.55
Dengue,-85.7,37.54
Dengue,-85.39,31.88
Dengue,-84.72,31.17
Dengue,-89.11,32.76
Dengue,-88.57,33.11
Dengue,-84.86,33.92
Dengue,-82,33.06
Dengue,-89.71,34.03
Dengue,-81.52,41.12
Dengue,-82.89,30.71
Dengue,-83.1,38.12
Dengue,-84.13,37.11
Dengue,-87.55,37.31
Dengue,-97.44,35.92
Dengue,-89.91,31.92
Dengue,-90.09,33.13
Dengue,-85.34,34.47
Dengue,-84.83,32.08
Dengue,-76.73,39.92
Dengue,-81.91,31.55
Dengue,-93.35,37.26
Dengue,-81.68,30.93
Dengue,-83.17,32.17
Dengue,-89.54,32.41
Dengue,-83.28,31.6
Dengue,-79.4,36.04
Dengue,-90.94,33.29
Dengue,-79.34,33.44
Dengue,-82.75,37.56
Dengue,-84.38,38.95
Dengue,-81.45,32.02
Dengue,-79.8,35.71
Dengue,-84.43,31.78
Dengue,-88.94,33.92
Dengue,-85.67,38.19
Dengue,-101.82,33.61
Dengue,-84.19,31.23
Dengue,-78.37,34.99
Dengue,-84.3,32.88
Dengue,-91.74,35.26
Dengue,-98.41,30.28
Dengue,-80.59,34.34
Dengue,-97.75,28.4
Dengue,-99.1,28.34
Dengue,-96.93,29.39
Dengue,-87.1,32.33
Dengue,-83.01,39.96
Dengue,-77.44,34.74
Dengue,-99.25,29.8
Dengue,-96.97,28.8
Dengue,-84.47,34.25
Dengue,-98.68,27.31
Dengue,-100.42,29.35
Dengue,-100.32,28.74
Dengue,-83.43,31.15
Dengue,-99.11,29.36
Dengue,-80.52,35.64
Dengue,-81.45,27.59
Dengue,-91.6,30.71
Dengue,-91.6,30.13
Dengue,-92.81,30.28
Dengue,-98.95,30.32
Dengue,-101.15,29.89
Dengue,-86.68,31.76
Dengue,-79.95,33.2
Dengue,-83.77,31.92
Dengue,-82.8,32.97
Dengue,-96.16,41.3
Dengue,-84.04,32.35
Dengue,-98.73,29.79
Dengue,-97.16,28.32
Dengue,-96.93,29.88
Dengue,-97.95,29.59
Dengue,-98.07,27.74
Dengue,-99.62,28.96
Dengue,-98.48,28.96
Dengue,-82.3,32.59
Dengue,-85.02,33.03
Dengue,-97.8,31.4
Dengue,-82.53,32.17
Dengue,-97.9,28.88
Dengue,-81.22,35.48
Dengue,-86.3,34.37
Dengue,-83.44,33.83
Dengue,-83.42,32.66
Dengue,-87.31,34.53
Dengue,-90.64,35.84
Dengue,-90.78,37.94
Dengue,-81.74,32.4
Dengue,-86.56,30.46
Dengue,-96.23,29.28
Dengue,-83.37,33.32
Dengue,-88.23,34.75
Dengue,-82.46,28.85
Dengue,-84.49,33.42
Dengue,-89.95,35.96
