disease,decimalLongitude,decimalLatitude
WNV,108.68,15.41
WNV,76.33,9.49
WNV,79.53,29.23
WNV,100.05,7.5
WNV,102.06,15.07
WNV,99.05,15.08
WNV,100.07,13.07
WNV,101.07,14.09
WNV,110.88,-7.06
WNV,100.07,7.03
WNV,120.59,-8.51
WNV,99.61,13.14
WNV,76.92,8.48
WNV,109.08,12.37
WNV,101.03,3.98
WNV,106.63,-6.2
WNV,106.24,-6.64
WNV,115.43,-3.17
WNV,106.15,-6.07
WNV,107,-6.81
WNV,105.68,-6.58
WNV,84.72,27.31
WNV,75.96,11.14
WNV,69.17,34.53
WNV,117.27,-8.6
WNV,83.22,17.72
WNV,120.78,15.97
WNV,80.27,13.08
WNV,98.2,17.3
WNV,113.61,-7.1
WNV,105.92,9.58
WNV,106.35,21.88
WNV,76.77,30.73
WNV,108.55,-6.76
WNV,106.69,20.86
WNV,77.5,10.01
WNV,73.82,15.91
WNV,73.55,17.19
WNV,78.05,15.83
WNV,85.02,20.17
WNV,116.81,-8.96
WNV,102.89,13.8
WNV,106.16,13.85
WNV,86.66,20.58
WNV,73.32,16.75
WNV,73.98,17.55
WNV,105.64,12.05
WNV,73.39,17.72
WNV,100.42,6.52
WNV,72.82,21.2
WNV,105,11.47
WNV,104.07,1.75
WNV,105.45,21.08
WNV,78.16,12.13
WNV,90.41,23.71
WNV,35.85,34.1
WNV,104.75,11.87
WNV,79.23,12.24
WNV,103.53,10.61
WNV,74.28,18.47
WNV,121.14,22.76
WNV,99.59,13.62
WNV,119.98,16.15
WNV,84.81,22.23
WNV,72.54,23.12
WNV,121.05,15.6
WNV,123.89,10.31
WNV,105.85,20.12
WNV,79.15,12.82
WNV,108.08,11.58
WNV,122.97,-8.34
WNV,105.79,10.03
WNV,105.09,10
WNV,106.36,11.26
WNV,106.5,10.74
WNV,105.45,9.23
WNV,100.37,-0.9
WNV,104.85,9.53
WNV,105.44,10.38
WNV,105.12,10.71
WNV,80.63,7.29
WNV,106.22,-2.33
WNV,77.73,11.35
WNV,90.65,25.51
WNV,90.62,26.18
WNV,94.63,26.98
WNV,95.62,27.39
WNV,89.98,26.02
WNV,91.79,22.43
WNV,92.75,11.65
WNV,94.11,25.7
WNV,91.88,25.57
WNV,94.11,27.24
WNV,94.91,27.48
WNV,76.33,29.15
WNV,80.21,6.05
WNV,101.06,4.8
WNV,77.98,10.36
WNV,103.04,4.91
WNV,99.28,8.55
WNV,119.78,-4.54
WNV,106.15,21.03
WNV,71.15,34.1
WNV,78.17,29.97
WNV,127.84,1.16
WNV,111.83,2.29
WNV,74.85,12.87
WNV,72.61,25.35
WNV,119.41,-5.15
WNV,109.66,-7.66
WNV,82.36,23.19
WNV,119.34,-3.42
WNV,75.5,21.4
WNV,73.2,24.48
WNV,72.4,23.6
WNV,110.41,-7.13
WNV,74.01,22.31
WNV,71.67,22.71
WNV,72.14,21.77
WNV,72.95,23.6
WNV,73.2,22.3
WNV,70.7,21.85
WNV,72.86,22.69
WNV,70.6,22.43
WNV,71.92,23.29
WNV,72.56,22.05
WNV,73.98,20.16
WNV,74.58,18.88
WNV,75.4,19.85
WNV,74.87,18.22
WNV,109.21,19.78
WNV,76.45,19.1
WNV,78.48,20.73
WNV,75.55,18.55
WNV,77.12,20.75
WNV,124.91,1.53
WNV,105.71,-4.66
WNV,109.68,19.91
WNV,112.08,24.57
WNV,110.28,25.28
WNV,110.17,19.51
WNV,96.18,16.82
WNV,79.86,6.92
WNV,143.05,-3.63
WNV,102.16,2.75
WNV,34.93,32.38
WNV,77.01,28.99
WNV,101.25,3.35
WNV,102.25,2.2
WNV,95.45,20.73
WNV,73.74,18.69
WNV,97.04,20.78
WNV,97.75,22.94
WNV,74.46,16.68
WNV,80.2,21.46
WNV,76.03,18.17
WNV,75.9,17.67
WNV,77.51,21.25
WNV,78.18,21.65
WNV,78.96,20.05
WNV,78.14,20.4
WNV,79.66,21.17
WNV,73.16,19.21
WNV,73.93,16.92
WNV,79.09,21.16
WNV,76.57,20.7
WNV,73.77,18.17
WNV,74.66,13.71
WNV,72.73,19.99
WNV,77.72,24.57
WNV,77.14,20.1
WNV,77.31,19.15
WNV,95.14,22.11
WNV,94.9,20.14
WNV,96.5,17.33
WNV,94.73,16.77
WNV,100.89299,14.66396
WNV,118,5
WNV,118.6,4.47
WNV,116.84,6.9
WNV,79.78,12.77
WNV,99.98626,9.49478
WNV,131.29,-0.89
WNV,140.42,-8.52
WNV,140.51,-2.57
WNV,136.11,-1.19
WNV,134.05,-0.89
WNV,76.92,15.14
WNV,81.79,17.01
WNV,83.01,25.31
WNV,27.97,38.24
WNV,100.15,14.4
WNV,99.43,18.23
WNV,101.66,3.11
WNV,77.61,28.49
WNV,78.13,9.93
WNV,99.22,17.61
WNV,77.75,12.94
WNV,99.4,16.45
WNV,109.85,-6.99
WNV,76.6,12.38
WNV,100.6,13.91
WNV,98.38,7.88
WNV,99.35,7.57
WNV,101.86,14.42
WNV,99.88,12.55
WNV,73.85,26.58
WNV,122.55,-4.02
WNV,34.8,31.93
WNV,126.95,37.46
WNV,100.28,5.4
WNV,105.81,18.35
WNV,102.87,-3.26
WNV,101.86,17.12
WNV,97.14,5.19
WNV,101.39,12.72
WNV,101.11,15.66
WNV,102.21,15.67
WNV,98.34,8.86
WNV,103.37,16.4
WNV,121.72,17.62
WNV,79.83,11.95
WNV,99.37,9.03
WNV,99.03,9.45
WNV,117.6,3.37
WNV,99.08,9.95
WNV,99.11,19.85
WNV,100.14,18.15
WNV,79.91,27.89
WNV,102.32,-3.83
WNV,101.05,13.14
WNV,125.09,7.02
WNV,75.79,26.96
WNV,123.31,9.31
WNV,103.5,15.23
WNV,101.59,14.97
WNV,102.69,15.58
WNV,121.48,13.04
WNV,112.95,-2.53
WNV,111.92,-8.04
WNV,102.51,12.23
WNV,103.82,15.67
WNV,116.11,-8.59
WNV,114.61,-8.31
WNV,99.83,15.49
WNV,99.12,10.5
WNV,102.48,14.37
WNV,98.54,8.45
WNV,78,27.23
WNV,100.37,15.24
WNV,102.84,14.79
WNV,103.9,16.63
WNV,99.8,16
WNV,103.47,16.9
WNV,111.47,-7.87
WNV,113.67,-8.21
WNV,95.32,5.57
WNV,104.2,15.13
WNV,118.35,24.46
WNV,72.84,32.04
WNV,73.738,31.687
WNV,74.04,32.55
WNV,73.08,33.73
WNV,115.04,5.04
WNV,114.19,4.58
WNV,121.56,25.08
WNV,113.33,23.43
WNV,93.68,26.9
WNV,93.17,26.66
WNV,126.56,33.25
WNV,121.59,23.98
WNV,92.54,26.71
WNV,113.82,23.42
WNV,26.53,41.3
WNV,121.3,23.32
WNV,120.65,24.23
WNV,119.96,29.23
WNV,120.33,23.84
WNV,84.23,27.94
WNV,36.39,34.4
WNV,35.62,33.66
WNV,120.97,24.82
WNV,84.9,27.96
WNV,120.86,23.61
WNV,76.13,11.69
WNV,85.33,27.7
WNV,75.62,11.97
WNV,121.77,24.67
WNV,105.32,17.63
WNV,104.95,17.1
WNV,101.84,5.7
WNV,75.1,12.4
WNV,76.21,10.06
WNV,101.55,4.26
WNV,126.4474,36.74645
WNV,129.87,32.77
WNV,76.96,9.26
WNV,35.14,33.08
WNV,106.39,20.29
WNV,76.55,10.95
WNV,116.19,39.95
WNV,78.59,9.54
WNV,114.28,30.57
WNV,135.57,34.91
WNV,139.67,35.94
WNV,114.13,22.49
WNV,120.72,23.13
WNV,106.91,-7.26
WNV,106.46,-7.35
WNV,116.10121,23.46915
WNV,115.40588,23.82241
WNV,116.16394,22.96724
WNV,116.87599,24.0916
WNV,98.54342,18.54706
WNV,137.14,36.76
WNV,121.32,30.18
WNV,136.52,34.74
WNV,127.15,35.82
WNV,82.04,20.97
WNV,109.19,27.73
WNV,105.61,27.14
WNV,72.93,18.54
WNV,107.89,25.41
WNV,107.19,27.95
WNV,105.44,25.1
WNV,108.92,27.24
WNV,105.67,25.98
WNV,103.86,13.37
WNV,126.21,43.68
WNV,140.96,38.57
WNV,140.05,39.39
WNV,140.48,37.75
WNV,140.34,38.25
WNV,141.15,39.7
WNV,140.03,40.2
WNV,141.89,39.27
WNV,139.93,37.49
WNV,141.13,39.13
WNV,124.2,24.41
WNV,139.84,38.91
WNV,109.85,1.67
WNV,128.17,26.74
WNV,130.21,33.27
WNV,71.06,33.53
WNV,86.03,27.05
WNV,103.48,29.6
WNV,118.5,9.72
WNV,127.73,26.26
WNV,103,5.36
WNV,134.98,34.8
WNV,104.07,30.67
WNV,91.98,26.12
WNV,139.41,35.5
WNV,76.79,11.35
WNV,113.44,22.94
WNV,124,12.82
WNV,112.58,33.03
WNV,117.53,0.5
WNV,115.27,-2.28
WNV,117,-0.93
WNV,117,-0.28
WNV,116.43,6.35
WNV,118.09,5.87
WNV,115.93,5.74
WNV,116.16,5.34
WNV,115.59,5.12
WNV,114.65,4.81
WNV,119.05,5.07
WNV,99.90024,18.99225
WNV,99.81337,18.51007
WNV,99.73925,8.44532
WNV,102.34314,16.67396
WNV,100.63528,18.48216
WNV,100.79181,18.95957
WNV,97.96575,18.24239
WNV,101.39096,14.53559
WNV,98.82054,14.43019
WNV,97.23334,24.26653
WNV,114.5833,-3.3333
WNV,116.48,33.87
WNV,90.49,26.87
WNV,113.31256,38.19158
WNV,108.43,27.05
WNV,89.39,26.86
WNV,102.91184,29.78098
WNV,114.4428,37.78707
WNV,106.23662,30.69699
WNV,113.82414,37.62051
WNV,106.29609,33.90892
WNV,118.8833,-2.66667
WNV,106.7,26.57
WNV,123.58,-10.17
WNV,104.04,-4.31
WNV,110.38,1.53
WNV,113.11031,35.53848
WNV,113.43153,36.27611
WNV,102.48,23.69
WNV,111.06344,35.7381
WNV,120.12,30.28
WNV,98.92,8.06
WNV,121.48,31.24
WNV,88.42,22.89
WNV,102.22,-2.11
WNV,119.3,26.07
WNV,113.02,25.81
WNV,107.06728,34.06188
WNV,109.11,21.48
WNV,136.62,35.37
WNV,136.56,-4.76
WNV,110.34,20.04
WNV,101.59,2.66
WNV,116.67,23.37
WNV,105.96521,32.15583
WNV,108.88,34.26
WNV,109.35535,34.90318
WNV,142.72,-9.15
WNV,105.79259,33.62212
WNV,113.83,3.5
WNV,130.99,30.59
WNV,146.99,-6.72
WNV,113.65,34.77
WNV,107.98,26.59
WNV,106.6785,34.80758
WNV,123.68463,42.29615
WNV,121.07,-8.65
WNV,120.34387,41.66559
WNV,125.05,-8.97
