disease,decimalLongitude,decimalLatitude
Malaria,-54.38,-24.93
Malaria,-56.66,-27.53
Malaria,-47.88,-24.61
Malaria,-55.88,-27.38
Malaria,-58.08,-29.2
Malaria,-54.75,-25.37
Malaria,-54.25,-24.07
Malaria,-53.02,-22.65
Malaria,-48.97,-26.58
Malaria,-42.99067,-22.91584
Malaria,-59.50063,-33.79953
Malaria,-54.9,-10.38
Malaria,-64.27,-12.47
Malaria,-68.33,9.38
Malaria,-43.674,-22.72161
Malaria,-53.71799,5.61346
Malaria,-68.24327,10.57093
Malaria,-52.41792,4.7801
Malaria,-53.21796,5.48012
Malaria,-56.33472,5.89684
Malaria,-56.98475,5.94684
Malaria,-63.51837,9.74686
Malaria,-67.05186,9.38016
Malaria,-54.40131,5.61351
Malaria,-53.36797,4.8801
Malaria,-37.76658,-4.56678
Malaria,-34.89979,-8.05016
Malaria,-48.43,-22.09
Malaria,-50.97,0.21
Malaria,-58.68373,5.18293
Malaria,-57.80039,6.46627
Malaria,-59.9004,3.14959
Malaria,-72.72313,4.12792
Malaria,-44.56667,-17.9
Malaria,-73.72,3.57
Malaria,-67.03,-9.69
Malaria,-60.5,-11
Malaria,-63.14,-4.08
Malaria,-66.23,-10.83
Malaria,-70.65,9.55
Malaria,-60.67,2.82
Malaria,-72.93,2.65
Malaria,-38.33369,-12.90045
Malaria,-40.56705,-16.26713
Malaria,-54.66,-2.48
Malaria,-47.18,-1.4
Malaria,-49.5,-1
Malaria,-55.83,-4.17
Malaria,-63.24,-10.3
Malaria,-55.02,-2.75
Malaria,-51.42506,-0.67644
Malaria,-48.40857,-1.40989
Malaria,-58.39,-3.15
Malaria,-46.1833,-1.5
Malaria,-49.11709,-5.3504
Malaria,-49.91709,-5.83374
Malaria,-49.53376,-4.53373
Malaria,-53.66711,-3.20039
Malaria,-58.28487,5.99679
Malaria,-58.05152,5.2801
Malaria,-73.86869,7.04674
Malaria,-49.18372,-0.53339
Malaria,-65.36772,-10.80016
Malaria,-63.90099,-8.76681
Malaria,-74.80205,1.98
Malaria,-60.8342,-5.48345
Malaria,-55.16801,5.0135
Malaria,-55.50065,-3.66677
Malaria,-78.78642,-8.40147
Malaria,-80.63227,-5.20534
Malaria,-80.04,-2.19243
Malaria,-80.73247,-1.94845
Malaria,-76.51704,3.93302
Malaria,-64.91825,-20.92031
Malaria,-64.30173,8.88016
Malaria,-70.13534,11.74687
Malaria,-52.65344,5.16934
Malaria,-48.08378,-23.66714
Malaria,-79.43538,-7.2291
Malaria,-78.53385,-5.66707
Malaria,-67.45188,10.18018
Malaria,-66.91864,10.51074
Malaria,-74.74038,5.19866
Malaria,-55.16801,5.83018
Malaria,-58.1682,6.79681
Malaria,-58.53394,-34.84956
Malaria,-77.06704,3.68302
Malaria,-76.96875,-0.46999
Malaria,-76.51704,3.44968
Malaria,-73.25037,7.11636
Malaria,-74.09147,4.63723
Malaria,-75.83903,8.97896
Malaria,-63.5007,-22.39931
Malaria,-57.66657,-25.26729
Malaria,-73.61867,4.14669
Malaria,-70.66876,-33.45348
