disease,decimalLongitude,decimalLatitude
Chikungunya,113.54,-8.27
Chikungunya,111.92,-8.04
Chikungunya,102.51,12.23
Chikungunya,126.95,37.46
Chikungunya,100.51,7.25
Chikungunya,76.88,11.04
Chikungunya,121.72,17.62
Chikungunya,111.33,-7.65
Chikungunya,99.82,19.34
Chikungunya,99.03,9.45
Chikungunya,99.37,9.03
Chikungunya,98.74,19.32
Chikungunya,99.88,12.55
Chikungunya,79.91,27.89
Chikungunya,109.86,-6.99
Chikungunya,98.38,7.88
Chikungunya,76.6,12.38
Chikungunya,99.12,10.5
Chikungunya,98.64,9.97
Chikungunya,73.85,26.58
Chikungunya,114.61,-8.31
Chikungunya,100.01,15.58
Chikungunya,101.11,15.66
Chikungunya,75.32,19.88
Chikungunya,101.7,3.13
Chikungunya,117.6,3.31
Chikungunya,99.4,16.45
Chikungunya,99.39,15.7
Chikungunya,78,27.23
Chikungunya,123.6,-10.19
Chikungunya,112.95,-2.53
Chikungunya,103.47,16.9
Chikungunya,77.58,12.81
Chikungunya,109.19,-7.44
Chikungunya,100.82,3.87
Chikungunya,101.86,17.12
Chikungunya,102.87,-3.26
Chikungunya,75.79,26.96
Chikungunya,102.83,15
Chikungunya,102.2,12.67
Chikungunya,99.11,19.85
Chikungunya,99.96,8.43
Chikungunya,99.8,16
Chikungunya,102.06,13.82
Chikungunya,77.61,28.49
Chikungunya,122.6,-3.97
Chikungunya,98.34,8.86
Chikungunya,97.14,5.19
Chikungunya,102.32,-3.83
Chikungunya,74.27,31.48
Chikungunya,74.283,30.99
Chikungunya,72.88,30.98
Chikungunya,71.4333,30.2
Chikungunya,48.666667,31.333333
Chikungunya,47.816,30.5
Chikungunya,100.95415,14.01007
Chikungunya,99.98346,9.47038
Chikungunya,102.24951,16.63616
Chikungunya,101.4474,14.60728
Chikungunya,98.969,14.31271
Chikungunya,99.0437,16.79892
Chikungunya,80.63333,7.4833
Chikungunya,114.137247,22.445488
Chikungunya,136.692963,35.396822
Chikungunya,120.32,23.89
Chikungunya,118.35,24.46
Chikungunya,121.61,24.02
Chikungunya,73.61,30.88
Chikungunya,75.99,19.52
Chikungunya,73.68,31.71
Chikungunya,74.172,32.096
Chikungunya,74.08,32.57
Chikungunya,72.84,32.04
Chikungunya,73.28,33.27
Chikungunya,72.71,32.78
Chikungunya,73.712,32.948
Chikungunya,100.44,5.52
Chikungunya,114.19,4.58
Chikungunya,114.97,4.89
Chikungunya,113.82,23.42
Chikungunya,26.65,40.89
Chikungunya,126.56,33.25
Chikungunya,92.54,26.71
Chikungunya,121.31,23.34
Chikungunya,93.68,26.9
Chikungunya,121.47,25.09
Chikungunya,121.14,22.84
Chikungunya,93.17,26.66
Chikungunya,84.23,27.94
Chikungunya,35.72,34.21
Chikungunya,120.04,29.15
Chikungunya,120.57,24.33
Chikungunya,121.02,24.77
Chikungunya,85.33,27.7
Chikungunya,120.86,23.61
Chikungunya,76.13,11.69
Chikungunya,35.38,33.53
Chikungunya,84.9,27.96
Chikungunya,36.39,34.4
Chikungunya,120.68,23.11
Chikungunya,75.88,11.24
Chikungunya,121.77,24.67
Chikungunya,104.95,17.1
Chikungunya,101.84,5.7
Chikungunya,75.67,11.72
Chikungunya,105.32,17.63
Chikungunya,76.83,9.41
Chikungunya,75.1,12.4
Chikungunya,101.55,4.26
Chikungunya,126.447401,36.74645
Chikungunya,34.94,31.96
Chikungunya,106.36,20.33
Chikungunya,129.86,32.77
Chikungunya,35.03,32.48
Chikungunya,35.14,33.08
Chikungunya,139.54,35.47
Chikungunya,114.28,30.57
Chikungunya,78.59,9.54
Chikungunya,116.19,39.95
Chikungunya,139.67,35.94
Chikungunya,135.57,34.91
Chikungunya,106.91,-7.26
Chikungunya,106.69,-6.85
Chikungunya,106.46,-7.35
Chikungunya,116.431046,23.274781
Chikungunya,117.106018,23.40497
Chikungunya,116.875992,24.091604
Chikungunya,115.405884,23.822411
Chikungunya,115.981636,23.059832
Chikungunya,98.543417,18.547056
Chikungunya,140.32,35.78
Chikungunya,136.52,34.74
Chikungunya,121.35,30.18
Chikungunya,137.14,36.76
Chikungunya,74.69,13.62
Chikungunya,127.15,35.82
Chikungunya,82.04,20.97
Chikungunya,105.44,25.1
Chikungunya,72.93,18.54
Chikungunya,107.19,27.95
Chikungunya,107.89,25.41
Chikungunya,106.44,26.54
Chikungunya,108.92,27.24
Chikungunya,105.61,27.14
Chikungunya,105.67,25.98
Chikungunya,109.19,27.73
Chikungunya,103.86,13.37
Chikungunya,126.21,43.68
Chikungunya,124.2,24.41
Chikungunya,139.93,37.49
Chikungunya,141.89,39.27
Chikungunya,140.12,39.71
Chikungunya,140.48,37.75
Chikungunya,139.84,38.91
Chikungunya,140.34,38.25
Chikungunya,141.13,39.13
Chikungunya,141.29,38.43
Chikungunya,141.15,39.7
Chikungunya,140.03,40.2
Chikungunya,128.17,26.74
Chikungunya,109.73,1.64
Chikungunya,130.3,33.25
